Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1600.000000	0.000447068	1600.000000	0.000449482	1600.000000	0.000444227	1600.000000	0.000443718	1600.000000	0.000449438	1600.000000	4.34251e-08	
1620.000000	0.000446849	1620.000000	0.00044921	1620.000000	0.000443796	1620.000000	0.000443289	1620.000000	0.000449167	1620.000000	4.29266e-08	
1640.000000	0.000446662	1640.000000	0.000448963	1640.000000	0.000443386	1640.000000	0.000442881	1640.000000	0.000448921	1640.000000	4.24399e-08	
1660.000000	0.000446504	1660.000000	0.000448742	1660.000000	0.000442996	1660.000000	0.000442492	1660.000000	0.0004487	1660.000000	4.19644e-08	
1680.000000	0.000446376	1680.000000	0.000448545	1680.000000	0.000442624	1680.000000	0.000442122	1680.000000	0.000448503	1680.000000	4.14999e-08	
1700.000000	0.000446276	1700.000000	0.000448371	1700.000000	0.000442272	1700.000000	0.00044177	1700.000000	0.00044833	1700.000000	4.10458e-08	
1750.000000	0.000446145	1750.000000	0.000448033	1750.000000	0.000441464	1750.000000	0.000440964	1750.000000	0.000447993	1750.000000	3.99545e-08	
1800.000000	0.000446172	1800.000000	0.000447824	1800.000000	0.000440754	1800.000000	0.000440257	1800.000000	0.000447785	1800.000000	3.89215e-08	
1850.000000	0.000446345	1850.000000	0.000447733	1850.000000	0.000440133	1850.000000	0.000439638	1850.000000	0.000447695	1850.000000	3.79423e-08	
1900.000000	0.000446655	1900.000000	0.000447752	1900.000000	0.000439593	1900.000000	0.000439099	1900.000000	0.000447715	1900.000000	3.70128e-08	
1950.000000	0.000447091	1950.000000	0.000447872	1950.000000	0.000439125	1950.000000	0.000438634	1950.000000	0.000447836	1950.000000	3.61292e-08	
2000.000000	0.000447646	2000.000000	0.000448086	2000.000000	0.000438724	2000.000000	0.000438235	2000.000000	0.000448051	2000.000000	3.52882e-08	
2100.000000	0.000449079	2100.000000	0.000448766	2100.000000	0.0004381	2100.000000	0.000437614	2100.000000	0.000448733	2100.000000	3.37219e-08	
2200.000000	0.000450901	2200.000000	0.000449747	2200.000000	0.000437679	2200.000000	0.000437197	2200.000000	0.000449715	2200.000000	3.2293e-08	
2300.000000	0.000453067	2300.000000	0.000450988	2300.000000	0.000437429	2300.000000	0.000436949	2300.000000	0.000450957	2300.000000	3.09839e-08	
2400.000000	0.00045554	2400.000000	0.000452458	2400.000000	0.000437322	2400.000000	0.000436845	2400.000000	0.000452428	2400.000000	2.978e-08	
2500.000000	0.000458287	2500.000000	0.000454128	2500.000000	0.000437336	2500.000000	0.000436861	2500.000000	0.000454099	2500.000000	2.8669e-08	
2600.000000	0.000461282	2600.000000	0.000455975	2600.000000	0.000437453	2600.000000	0.00043698	2600.000000	0.000455948	2600.000000	2.76405e-08	
2700.000000	0.000464501	2700.000000	0.00045798	2700.000000	0.000437656	2700.000000	0.000437186	2700.000000	0.000457953	2700.000000	2.66854e-08	
2800.000000	0.000467924	2800.000000	0.000460125	2800.000000	0.000437934	2800.000000	0.000437465	2800.000000	0.000460099	2800.000000	2.57962e-08	
2900.000000	0.000471534	2900.000000	0.000462396	2900.000000	0.000438275	2900.000000	0.000437807	2900.000000	0.000462371	2900.000000	2.49661e-08	
3000.000000	0.000475317	3000.000000	0.000464779	3000.000000	0.000438669	3000.000000	0.000438203	3000.000000	0.000464755	3000.000000	2.41894e-08	
