Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1620.000000	0.000681354	1620.000000	0.000786376	1620.000000	0.000770425	1620.000000	0.00076889	1620.000000	0.000786299	1620.000000	7.69059e-08	
1640.000000	0.000681068	1640.000000	0.000785893	1640.000000	0.000769541	1640.000000	0.000768003	1640.000000	0.000785817	1640.000000	7.60281e-08	
1660.000000	0.000680828	1660.000000	0.000785456	1660.000000	0.000768696	1660.000000	0.000767153	1660.000000	0.000785381	1660.000000	7.51707e-08	
1680.000000	0.000680633	1680.000000	0.000785064	1680.000000	0.000767887	1680.000000	0.000766339	1680.000000	0.000784989	1680.000000	7.43331e-08	
1700.000000	0.000680481	1700.000000	0.000784714	1700.000000	0.000767114	1700.000000	0.00076556	1700.000000	0.000784641	1700.000000	7.35145e-08	
1750.000000	0.00068028	1750.000000	0.000784017	1750.000000	0.000765321	1750.000000	0.000763756	1750.000000	0.000783946	1750.000000	7.15471e-08	
1800.000000	0.000680321	1800.000000	0.000783558	1800.000000	0.000763712	1800.000000	0.00076214	1800.000000	0.000783488	1800.000000	6.96853e-08	
1850.000000	0.000680586	1850.000000	0.000783316	1850.000000	0.000762266	1850.000000	0.000760696	1850.000000	0.000783248	1850.000000	6.79209e-08	
1900.000000	0.000681058	1900.000000	0.000783275	1900.000000	0.000760971	1900.000000	0.000759407	1900.000000	0.000783208	1900.000000	6.62462e-08	
1950.000000	0.000681723	1950.000000	0.000783419	1950.000000	0.000759816	1950.000000	0.00075826	1950.000000	0.000783354	1950.000000	6.46545e-08	
2000.000000	0.000682568	2000.000000	0.000783735	2000.000000	0.00075879	2000.000000	0.000757243	2000.000000	0.000783671	2000.000000	6.31398e-08	
2100.000000	0.000684754	2100.000000	0.000784832	2100.000000	0.000757085	2100.000000	0.000755553	2100.000000	0.000784772	2100.000000	6.03197e-08	
2200.000000	0.000687533	2200.000000	0.00078648	2200.000000	0.000755784	2200.000000	0.000754261	2200.000000	0.000786422	2200.000000	5.77477e-08	
2300.000000	0.000690836	2300.000000	0.000788607	2300.000000	0.000754819	2300.000000	0.000753304	2300.000000	0.000788551	2300.000000	5.53922e-08	
2400.000000	0.000694606	2400.000000	0.000791152	2400.000000	0.000754137	2400.000000	0.000752631	2400.000000	0.000791099	2400.000000	5.32266e-08	
2500.000000	0.000698795	2500.000000	0.000794066	2500.000000	0.000753695	2500.000000	0.000752199	2500.000000	0.000794015	2500.000000	5.12286e-08	
2600.000000	0.000703361	2600.000000	0.000797306	2600.000000	0.00075346	2600.000000	0.000751974	2600.000000	0.000797256	2600.000000	4.93794e-08	
2700.000000	0.000708269	2700.000000	0.000800834	2700.000000	0.000753404	2700.000000	0.000751925	2700.000000	0.000800786	2700.000000	4.76628e-08	
2800.000000	0.000713489	2800.000000	0.00080462	2800.000000	0.000753503	2800.000000	0.000752027	2800.000000	0.000804574	2800.000000	4.60649e-08	
2900.000000	0.000718994	2900.000000	0.000808636	2900.000000	0.000753736	2900.000000	0.00075226	2900.000000	0.000808592	2900.000000	4.45736e-08	
3000.000000	0.000724761	3000.000000	0.00081286	3000.000000	0.000754084	3000.000000	0.000752605	3000.000000	0.000812817	3000.000000	4.31786e-08	
