Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1580.000000	0.000170518	1580.000000	0.000196871	1580.000000	0.000192898	1580.000000	0.000192696	1580.000000	0.000196852	1580.000000	1.95573e-08	
1600.000000	0.000170422	1600.000000	0.000196726	1600.000000	0.000192655	1600.000000	0.000192454	1600.000000	0.000196707	1600.000000	1.93286e-08	
1620.000000	0.000170338	1620.000000	0.000196594	1620.000000	0.000192422	1620.000000	0.000192222	1620.000000	0.000196575	1620.000000	1.91054e-08	
1640.000000	0.000170267	1640.000000	0.000196473	1640.000000	0.0001922	1640.000000	0.000192	1640.000000	0.000196454	1640.000000	1.88874e-08	
1660.000000	0.000170207	1660.000000	0.000196364	1660.000000	0.000191987	1660.000000	0.000191788	1660.000000	0.000196345	1660.000000	1.86745e-08	
1680.000000	0.000170158	1680.000000	0.000196266	1680.000000	0.000191783	1680.000000	0.000191585	1680.000000	0.000196247	1680.000000	1.84665e-08	
1700.000000	0.00017012	1700.000000	0.000196178	1700.000000	0.000191588	1700.000000	0.00019139	1700.000000	0.00019616	1700.000000	1.82632e-08	
1750.000000	0.00017007	1750.000000	0.000196004	1750.000000	0.000191136	1750.000000	0.000190939	1750.000000	0.000195986	1750.000000	1.77747e-08	
1800.000000	0.00017008	1800.000000	0.000195889	1800.000000	0.000190731	1800.000000	0.000190535	1800.000000	0.000195872	1800.000000	1.73123e-08	
1850.000000	0.000170146	1850.000000	0.000195829	1850.000000	0.000190369	1850.000000	0.000190174	1850.000000	0.000195812	1850.000000	1.68742e-08	
1900.000000	0.000170264	1900.000000	0.000195819	1900.000000	0.000190046	1900.000000	0.000189852	1900.000000	0.000195802	1900.000000	1.64583e-08	
1950.000000	0.000170431	1950.000000	0.000195855	1950.000000	0.000189759	1950.000000	0.000189565	1950.000000	0.000195839	1950.000000	1.6063e-08	
2000.000000	0.000170642	2000.000000	0.000195934	2000.000000	0.000189504	2000.000000	0.00018931	2000.000000	0.000195918	2000.000000	1.56869e-08	
2100.000000	0.000171189	2100.000000	0.000196208	2100.000000	0.00018908	2100.000000	0.000188888	2100.000000	0.000196193	2100.000000	1.49865e-08	
2200.000000	0.000171883	2200.000000	0.00019662	2200.000000	0.000188755	2200.000000	0.000188565	2200.000000	0.000196606	2200.000000	1.43478e-08	
2300.000000	0.000172709	2300.000000	0.000197152	2300.000000	0.000188515	2300.000000	0.000188326	2300.000000	0.000197138	2300.000000	1.37627e-08	
2400.000000	0.000173651	2400.000000	0.000197788	2400.000000	0.000188346	2400.000000	0.000188157	2400.000000	0.000197775	2400.000000	1.32249e-08	
2500.000000	0.000174699	2500.000000	0.000198516	2500.000000	0.000188237	2500.000000	0.00018805	2500.000000	0.000198504	2500.000000	1.27287e-08	
2600.000000	0.00017584	2600.000000	0.000199326	2600.000000	0.00018818	2600.000000	0.000187993	2600.000000	0.000199314	2600.000000	1.22694e-08	
2700.000000	0.000177067	2700.000000	0.000200208	2700.000000	0.000188167	2700.000000	0.000187981	2700.000000	0.000200197	2700.000000	1.1843e-08	
2800.000000	0.000178372	2800.000000	0.000201155	2800.000000	0.000188192	2800.000000	0.000188007	2800.000000	0.000201143	2800.000000	1.14462e-08	
2900.000000	0.000179749	2900.000000	0.000202159	2900.000000	0.000188249	2900.000000	0.000188065	2900.000000	0.000202148	2900.000000	1.10758e-08	
3000.000000	0.00018119	3000.000000	0.000203215	3000.000000	0.000188335	3000.000000	0.000188151	3000.000000	0.000203204	3000.000000	1.07292e-08	
