Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1100.000000	3.22107e-08	1100.000000	4.07014e-08	1100.000000	4.11218e-08	1100.000000	4.10859e-08	1100.000000	4.06961e-08	1100.000000	5.33662e-12	
1120.000000	3.21028e-08	1120.000000	4.05673e-08	1120.000000	4.09845e-08	1120.000000	4.09487e-08	1120.000000	4.05621e-08	1120.000000	5.24711e-12	
1140.000000	3.20009e-08	1140.000000	4.04406e-08	1140.000000	4.08537e-08	1140.000000	4.0818e-08	1140.000000	4.04355e-08	1140.000000	5.16065e-12	
1160.000000	3.19048e-08	1160.000000	4.03209e-08	1160.000000	4.07291e-08	1160.000000	4.06935e-08	1160.000000	4.03159e-08	1160.000000	5.07707e-12	
1180.000000	3.1814e-08	1180.000000	4.02079e-08	1180.000000	4.06103e-08	1180.000000	4.05749e-08	1180.000000	4.02029e-08	1180.000000	4.99624e-12	
1200.000000	3.17285e-08	1200.000000	4.01013e-08	1200.000000	4.0497e-08	1200.000000	4.04618e-08	1200.000000	4.00963e-08	1200.000000	4.91801e-12	
1220.000000	3.16479e-08	1220.000000	4.00006e-08	1220.000000	4.03889e-08	1220.000000	4.0354e-08	1220.000000	3.99958e-08	1220.000000	4.84226e-12	
1240.000000	3.1572e-08	1240.000000	3.99057e-08	1240.000000	4.02857e-08	1240.000000	4.02512e-08	1240.000000	3.9901e-08	1240.000000	4.76889e-12	
1260.000000	3.15007e-08	1260.000000	3.98163e-08	1260.000000	4.01874e-08	1260.000000	4.0153e-08	1260.000000	3.98116e-08	1260.000000	4.69776e-12	
1280.000000	3.14337e-08	1280.000000	3.97321e-08	1280.000000	4.00936e-08	1280.000000	4.00594e-08	1280.000000	3.97275e-08	1280.000000	4.62879e-12	
1300.000000	3.13708e-08	1300.000000	3.96529e-08	1300.000000	4.00043e-08	1300.000000	3.99701e-08	1300.000000	3.96484e-08	1300.000000	4.56187e-12	
1320.000000	3.13119e-08	1320.000000	3.95785e-08	1320.000000	3.99192e-08	1320.000000	3.98848e-08	1320.000000	3.9574e-08	1320.000000	4.49692e-12	
1340.000000	3.12567e-08	1340.000000	3.95086e-08	1340.000000	3.98382e-08	1340.000000	3.98034e-08	1340.000000	3.95042e-08	1340.000000	4.43384e-12	
1360.000000	3.12052e-08	1360.000000	3.94431e-08	1360.000000	3.97609e-08	1360.000000	3.97257e-08	1360.000000	3.94388e-08	1360.000000	4.37256e-12	
1380.000000	3.11572e-08	1380.000000	3.93818e-08	1380.000000	3.96872e-08	1380.000000	3.96515e-08	1380.000000	3.93775e-08	1380.000000	4.313e-12	
1400.000000	3.11126e-08	1400.000000	3.93245e-08	1400.000000	3.96168e-08	1400.000000	3.95806e-08	1400.000000	3.93202e-08	1400.000000	4.25509e-12	
1420.000000	3.10712e-08	1420.000000	3.9271e-08	1420.000000	3.95495e-08	1420.000000	3.95129e-08	1420.000000	3.92668e-08	1420.000000	4.19875e-12	
1440.000000	3.10329e-08	1440.000000	3.92211e-08	1440.000000	3.94852e-08	1440.000000	3.94483e-08	1440.000000	3.9217e-08	1440.000000	4.14393e-12	
1460.000000	3.09975e-08	1460.000000	3.91748e-08	1460.000000	3.94236e-08	1460.000000	3.93866e-08	1460.000000	3.91707e-08	1460.000000	4.09057e-12	
1480.000000	3.0965e-08	1480.000000	3.91319e-08	1480.000000	3.93647e-08	1480.000000	3.93277e-08	1480.000000	3.91278e-08	1480.000000	4.0386e-12	
1500.000000	3.09353e-08	1500.000000	3.90922e-08	1500.000000	3.93084e-08	1500.000000	3.92714e-08	1500.000000	3.90882e-08	1500.000000	3.98798e-12	
1520.000000	3.09083e-08	1520.000000	3.90557e-08	1520.000000	3.92545e-08	1520.000000	3.92177e-08	1520.000000	3.90517e-08	1520.000000	3.93864e-12	
1540.000000	3.08838e-08	1540.000000	3.90221e-08	1540.000000	3.92031e-08	1540.000000	3.91664e-08	1540.000000	3.90182e-08	1540.000000	3.89055e-12	
1560.000000	3.08618e-08	1560.000000	3.89914e-08	1560.000000	3.91539e-08	1560.000000	3.91174e-08	1560.000000	3.89876e-08	1560.000000	3.84365e-12	
1580.000000	3.08422e-08	1580.000000	3.89636e-08	1580.000000	3.9107e-08	1580.000000	3.90706e-08	1580.000000	3.89598e-08	1580.000000	3.7979e-12	
1600.000000	3.08248e-08	1600.000000	3.89384e-08	1600.000000	3.90622e-08	1600.000000	3.9026e-08	1600.000000	3.89346e-08	1600.000000	3.75325e-12	
1620.000000	3.08098e-08	1620.000000	3.89157e-08	1620.000000	3.90195e-08	1620.000000	3.89835e-08	1620.000000	3.8912e-08	1620.000000	3.70968e-12	
1640.000000	3.07968e-08	1640.000000	3.88956e-08	1640.000000	3.89788e-08	1640.000000	3.89429e-08	1640.000000	3.88919e-08	1640.000000	3.66713e-12	
1660.000000	3.0786e-08	1660.000000	3.88779e-08	1660.000000	3.894e-08	1660.000000	3.89042e-08	1660.000000	3.88743e-08	1660.000000	3.62558e-12	
1680.000000	3.07772e-08	1680.000000	3.88625e-08	1680.000000	3.8903e-08	1680.000000	3.88673e-08	1680.000000	3.88589e-08	1680.000000	3.58498e-12	
1700.000000	3.07703e-08	1700.000000	3.88493e-08	1700.000000	3.88678e-08	1700.000000	3.88322e-08	1700.000000	3.88457e-08	1700.000000	3.54532e-12	
1750.000000	3.07612e-08	1750.000000	3.88255e-08	1750.000000	3.87869e-08	1750.000000	3.87514e-08	1750.000000	3.88221e-08	1750.000000	3.44999e-12	
1800.000000	3.07631e-08	1800.000000	3.88142e-08	1800.000000	3.87155e-08	1800.000000	3.86801e-08	1800.000000	3.88108e-08	1800.000000	3.35979e-12	
1850.000000	3.0775e-08	1850.000000	3.88142e-08	1850.000000	3.86526e-08	1850.000000	3.86174e-08	1850.000000	3.88109e-08	1850.000000	3.27432e-12	
1900.000000	3.07964e-08	1900.000000	3.88247e-08	1900.000000	3.85975e-08	1900.000000	3.85624e-08	1900.000000	3.88215e-08	1900.000000	3.1932e-12	
1950.000000	3.08265e-08	1950.000000	3.88448e-08	1950.000000	3.85494e-08	1950.000000	3.85145e-08	1950.000000	3.88417e-08	1950.000000	3.11612e-12	
2000.000000	3.08647e-08	2000.000000	3.8874e-08	2000.000000	3.85079e-08	2000.000000	3.84731e-08	2000.000000	3.88709e-08	2000.000000	3.04278e-12	
2100.000000	3.09635e-08	2100.000000	3.89565e-08	2100.000000	3.84419e-08	2100.000000	3.84074e-08	2100.000000	3.89536e-08	2100.000000	2.90625e-12	
2200.000000	3.10892e-08	2200.000000	3.90677e-08	2200.000000	3.83958e-08	2200.000000	3.83615e-08	2200.000000	3.90649e-08	2200.000000	2.78176e-12	
2300.000000	3.12385e-08	2300.000000	3.92039e-08	2300.000000	3.83664e-08	2300.000000	3.83323e-08	2300.000000	3.92013e-08	2300.000000	2.66778e-12	
2400.000000	3.1409e-08	2400.000000	3.9362e-08	2400.000000	3.8351e-08	2400.000000	3.83171e-08	2400.000000	3.93594e-08	2400.000000	2.56301e-12	
2500.000000	3.15984e-08	2500.000000	3.95392e-08	2500.000000	3.83477e-08	2500.000000	3.83139e-08	2500.000000	3.95367e-08	2500.000000	2.46637e-12	
2600.000000	3.18049e-08	2600.000000	3.97334e-08	2600.000000	3.83545e-08	2600.000000	3.83209e-08	2600.000000	3.9731e-08	2600.000000	2.37694e-12	
2700.000000	3.20268e-08	2700.000000	3.99426e-08	2700.000000	3.837e-08	2700.000000	3.83365e-08	2700.000000	3.99404e-08	2700.000000	2.29394e-12	
2800.000000	3.22629e-08	2800.000000	4.01653e-08	2800.000000	3.83929e-08	2800.000000	3.83596e-08	2800.000000	4.01631e-08	2800.000000	2.21669e-12	
2900.000000	3.25118e-08	2900.000000	4.04e-08	2900.000000	3.84222e-08	2900.000000	3.8389e-08	2900.000000	4.03978e-08	2900.000000	2.14461e-12	
3000.000000	3.27726e-08	3000.000000	4.06454e-08	3000.000000	3.8457e-08	3000.000000	3.84239e-08	3000.000000	4.06434e-08	3000.000000	2.07719e-12	
