Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1580.000000	0.000170518	1580.000000	0.000196872	1580.000000	0.000192899	1580.000000	0.000192697	1580.000000	0.000196852	1580.000000	2.06519e-08	
1600.000000	0.000170422	1600.000000	0.000196727	1600.000000	0.000192656	1600.000000	0.000192455	1600.000000	0.000196707	1600.000000	2.04096e-08	
1620.000000	0.000170338	1620.000000	0.000196595	1620.000000	0.000192423	1620.000000	0.000192223	1620.000000	0.000196575	1620.000000	2.0173e-08	
1640.000000	0.000170267	1640.000000	0.000196474	1640.000000	0.000192201	1640.000000	0.000192001	1640.000000	0.000196454	1640.000000	1.9942e-08	
1660.000000	0.000170207	1660.000000	0.000196365	1660.000000	0.000191988	1660.000000	0.000191789	1660.000000	0.000196345	1660.000000	1.97164e-08	
1680.000000	0.000170158	1680.000000	0.000196267	1680.000000	0.000191784	1680.000000	0.000191586	1680.000000	0.000196247	1680.000000	1.9496e-08	
1700.000000	0.00017012	1700.000000	0.000196179	1700.000000	0.000191589	1700.000000	0.000191391	1700.000000	0.00019616	1700.000000	1.92806e-08	
1750.000000	0.00017007	1750.000000	0.000196005	1750.000000	0.000191137	1750.000000	0.00019094	1750.000000	0.000195986	1750.000000	1.8763e-08	
1800.000000	0.00017008	1800.000000	0.00019589	1800.000000	0.000190732	1800.000000	0.000190536	1800.000000	0.000195872	1800.000000	1.82732e-08	
1850.000000	0.000170146	1850.000000	0.00019583	1850.000000	0.00019037	1850.000000	0.000190175	1850.000000	0.000195812	1850.000000	1.78091e-08	
1900.000000	0.000170264	1900.000000	0.000195819	1900.000000	0.000190047	1900.000000	0.000189852	1900.000000	0.000195802	1900.000000	1.73686e-08	
1950.000000	0.000170431	1950.000000	0.000195855	1950.000000	0.00018976	1950.000000	0.000189566	1950.000000	0.000195839	1950.000000	1.695e-08	
2000.000000	0.000170642	2000.000000	0.000195934	2000.000000	0.000189504	2000.000000	0.000189311	2000.000000	0.000195918	2000.000000	1.65517e-08	
2100.000000	0.000171189	2100.000000	0.000196209	2100.000000	0.00018908	2100.000000	0.000188889	2100.000000	0.000196193	2100.000000	1.58101e-08	
2200.000000	0.000171883	2200.000000	0.000196621	2200.000000	0.000188756	2200.000000	0.000188566	2200.000000	0.000196606	2200.000000	1.51339e-08	
2300.000000	0.000172709	2300.000000	0.000197152	2300.000000	0.000188516	2300.000000	0.000188326	2300.000000	0.000197138	2300.000000	1.45147e-08	
2400.000000	0.000173651	2400.000000	0.000197789	2400.000000	0.000188346	2400.000000	0.000188158	2400.000000	0.000197775	2400.000000	1.39456e-08	
2500.000000	0.000174699	2500.000000	0.000198517	2500.000000	0.000188238	2500.000000	0.00018805	2500.000000	0.000198504	2500.000000	1.34205e-08	
2600.000000	0.00017584	2600.000000	0.000199327	2600.000000	0.00018818	2600.000000	0.000187994	2600.000000	0.000199314	2600.000000	1.29346e-08	
2700.000000	0.000177067	2700.000000	0.000200209	2700.000000	0.000188167	2700.000000	0.000187982	2700.000000	0.000200197	2700.000000	1.24836e-08	
2800.000000	0.000178372	2800.000000	0.000201156	2800.000000	0.000188192	2800.000000	0.000188007	2800.000000	0.000201143	2800.000000	1.20639e-08	
2900.000000	0.000179749	2900.000000	0.00020216	2900.000000	0.00018825	2900.000000	0.000188065	2900.000000	0.000202148	2900.000000	1.16722e-08	
3000.000000	0.00018119	3000.000000	0.000203215	3000.000000	0.000188336	3000.000000	0.000188152	3000.000000	0.000203204	3000.000000	1.13058e-08	
