Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1580.000000	0.000231275	1580.000000	0.000270489	1580.000000	0.000266528	1580.000000	0.000266243	1580.000000	0.00027046	1580.000000	2.93083e-08	
1600.000000	0.000231145	1600.000000	0.000270286	1600.000000	0.000266216	1600.000000	0.000265932	1600.000000	0.000270257	1600.000000	2.8966e-08	
1620.000000	0.000231032	1620.000000	0.0002701	1620.000000	0.000265918	1620.000000	0.000265635	1620.000000	0.000270072	1620.000000	2.8632e-08	
1640.000000	0.000230935	1640.000000	0.00026993	1640.000000	0.000265633	1640.000000	0.000265351	1640.000000	0.000269902	1640.000000	2.83058e-08	
1660.000000	0.000230854	1660.000000	0.000269776	1660.000000	0.000265362	1660.000000	0.000265081	1660.000000	0.000269748	1660.000000	2.79872e-08	
1680.000000	0.000230787	1680.000000	0.000269636	1680.000000	0.000265103	1680.000000	0.000264822	1680.000000	0.000269609	1680.000000	2.76759e-08	
1700.000000	0.000230736	1700.000000	0.000269511	1700.000000	0.000264855	1700.000000	0.000264575	1700.000000	0.000269484	1700.000000	2.73716e-08	
1750.000000	0.000230668	1750.000000	0.000269259	1750.000000	0.000264285	1750.000000	0.000264007	1750.000000	0.000269232	1750.000000	2.66404e-08	
1800.000000	0.000230682	1800.000000	0.000269086	1800.000000	0.00026378	1800.000000	0.000263502	1800.000000	0.00026906	1800.000000	2.59485e-08	
1850.000000	0.000230771	1850.000000	0.000268988	1850.000000	0.000263332	1850.000000	0.000263055	1850.000000	0.000268962	1850.000000	2.52926e-08	
1900.000000	0.000230931	1900.000000	0.000268957	1900.000000	0.000262936	1900.000000	0.00026266	1900.000000	0.000268932	1900.000000	2.46701e-08	
1950.000000	0.000231157	1950.000000	0.000268988	1950.000000	0.000262588	1950.000000	0.000262314	1950.000000	0.000268964	1950.000000	2.40784e-08	
2000.000000	0.000231444	2000.000000	0.000269078	2000.000000	0.000262284	2000.000000	0.000262011	2000.000000	0.000269055	2000.000000	2.35153e-08	
2100.000000	0.000232185	2100.000000	0.000269415	2100.000000	0.000261793	2100.000000	0.000261522	2100.000000	0.000269393	2100.000000	2.24669e-08	
2200.000000	0.000233127	2200.000000	0.000269938	2200.000000	0.000261435	2200.000000	0.000261166	2200.000000	0.000269917	2200.000000	2.15105e-08	
2300.000000	0.000234247	2300.000000	0.000270623	2300.000000	0.000261191	2300.000000	0.000260923	2300.000000	0.000270603	2300.000000	2.06346e-08	
2400.000000	0.000235525	2400.000000	0.00027145	2400.000000	0.000261042	2400.000000	0.000260775	2400.000000	0.00027143	2400.000000	1.98293e-08	
2500.000000	0.000236946	2500.000000	0.000272401	2500.000000	0.000260973	2500.000000	0.000260708	2500.000000	0.000272382	2500.000000	1.90862e-08	
2600.000000	0.000238494	2600.000000	0.000273462	2600.000000	0.000260974	2600.000000	0.00026071	2600.000000	0.000273444	2600.000000	1.83985e-08	
2700.000000	0.000240158	2700.000000	0.000274621	2700.000000	0.000261033	2700.000000	0.00026077	2700.000000	0.000274603	2700.000000	1.77599e-08	
2800.000000	0.000241928	2800.000000	0.000275867	2800.000000	0.000261143	2800.000000	0.000260881	2800.000000	0.00027585	2800.000000	1.71655e-08	
2900.000000	0.000243795	2900.000000	0.000277191	2900.000000	0.000261295	2900.000000	0.000261034	2900.000000	0.000277175	2900.000000	1.66107e-08	
3000.000000	0.00024575	3000.000000	0.000278585	3000.000000	0.000261485	3000.000000	0.000261225	3000.000000	0.000278569	3000.000000	1.60917e-08	
